Is_Tutor,Country ID,1stTeachingLanguage,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,4,german,1,italian,2,,,,,,,,,,,2020-04-07T04:08:15+00:00,256,1,800,1500,,
1,IT,english,6,german,6,spanish,6,,,,,,,,,,,hindi,6,italian,7,other,1,urdu,4,,,,,,,,,,,2020-04-13T08:18:36+00:00,99,1,500,900,,
0,GB,english,7,,,,,,,,,,,,,,,ewe,1,french,4,russian,3,,,,,,,,,,,,,2020-04-17T07:22:49+00:00,144,1,600,1400,,
1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-26T11:01:09+00:00,33,1,600,1000,,
1,AU,french,7,,,,,,,,,,,,,,,english,6,spanish,6,,,,,,,,,,,,,,,2020-05-04T03:53:09+00:00,83,1,600,1200,,
0,VN,vietnamese,7,,,,,,,,,,,,,,,chinese,1,english,5,,,,,,,,,,,,,,,2020-05-04T03:57:03+00:00,51,1,300,1100,,
0,CZ,czech,7,english,6,,,,,,,,,,,,,bulgarian,4,other,1,spanish,4,,,,,,,,,,,,,2020-04-29T10:10:28+00:00,20,1,800,1500,,
1,ES,spanish,7,,,,,,,,,,,,,,,english,4,german,2,italian,4,,,,,,,,,,,,,2020-04-14T03:25:40+00:00,40,1,500,1200,,
0,PT,english,6,portuguese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-23T11:11:41+00:00,165,1,400,950,,
1,GB,english,7,,,,,,,,,,,,,,,french,3,other,1,,,,,,,,,,,,,,,2020-04-16T11:21:05+00:00,97,1,200,900,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,5,other,1,russian,1,,,,,,,,,,,,,2020-04-02T07:25:10+00:00,238,1,400,700,,
1,BR,english,6,portuguese,7,,,,,,,,,,,,,french,1,spanish,3,,,,,,,,,,,,,,,2020-05-07T11:20:38+00:00,137,1,400,700,,
0,FR,english,6,french,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-09T07:27:43+00:00,202,1,500,2000,,
1,CO,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-04T03:33:05+00:00,36,1,477,832,,
1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-03T11:20:43+00:00,192,1,300,1100,,
0,GB,english,7,,,,,,,,,,,,,,,arabic,1,chinese,3,german,1,japanese,1,,,,,,,,,,,2020-04-17T10:44:44+00:00,179,1,700,2000,,
1,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,7,,,,,,,,,,,,,,,2020-05-07T03:26:51+00:00,46,1,400,1400,,
1,US,english,7,,,,,,,,,,,,,,,arabic,1,burmese,1,french,2,japanese,2,khmer,1,other,1,spanish,1,thai,6,,,2020-04-03T04:04:34+00:00,41,1,600,1300,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-04-14T09:35:09+00:00,253,1,400,900,,
1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,chinese,1,japanese,1,korean,1,,,,,,,,,,,,,2020-04-24T03:29:03+00:00,72,1,300,600,,
1,PL,english,7,,,,,,,,,,,,,,,polish,7,spanish,1,,,,,,,,,,,,,,,2020-04-20T09:23:50+00:00,192,1,375,900,,
1,AU,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-16T07:43:04+00:00,157,0,100,800,,
1,US,english,7,,,,,,,,,,,,,,,thai,1,,,,,,,,,,,,,,,,,2020-04-09T07:26:34+00:00,299,1,200,700,,
0,MA,arabic,7,arabic(maghrebi),7,english,6,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2020-05-04T13:43:32+00:00,33,1,300,900,,
0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,3,other,1,,,,,,,,,,,,,2020-05-06T09:21:12+00:00,74,1,400,1500,,
0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,5,other,1,spanish,3,,,,,,,,,,,2020-04-14T11:07:05+00:00,186,1,400,1000,,
0,CA,english,7,,,,,,,,,,,,,,,chinese,1,,,,,,,,,,,,,,,,,2020-04-08T07:09:40+00:00,281,1,400,900,,
1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-21T07:29:05+00:00,78,1,200,800,,
1,CH,english,6,french,7,hebrew,6,,,,,,,,,,,arabic,2,german,5,italian,4,spanish,3,swissgerman,5,,,,,,,,,2020-05-06T11:29:59+00:00,148,1,500,1200,,
1,TR,english,6,turkish,7,,,,,,,,,,,,,other,1,spanish,2,,,,,,,,,,,,,,,2020-04-28T11:44:28+00:00,88,1,200,700,,
0,GB,english,6,,,,,,,,,,,,,,,spanish,4,,,,,,,,,,,,,,,,,2020-04-09T11:00:52+00:00,70,1,100,1100,,
1,RU,german,6,russian,7,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-12T03:23:07+00:00,30,1,400,1000,,
1,CN,chinese,7,english,6,,,,,,,,,,,,,russian,1,,,,,,,,,,,,,,,,,2020-04-14T07:46:48+00:00,41,1,300,900,,
1,BA,english,6,,,,,,,,,,,,,,,bosnian,7,croatian,1,german,2,montenegrin,1,serbian,1,turkish,1,,,,,,,2020-04-13T11:32:49+00:00,99,1,250,550,,
0,EG,english,6,,,,,,,,,,,,,,,arabic,7,german,1,spanish,3,,,,,,,,,,,,,2020-05-04T07:40:06+00:00,52,1,200,1100,,
0,FR,french,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-08T10:50:26+00:00,74,0,600,1000,,
1,ES,catalan,7,english,6,spanish,7,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2020-04-27T03:12:51+00:00,35,1,400,1100,,
0,GB,english,7,,,,,,,,,,,,,,,french,2,italian,4,,,,,,,,,,,,,,,2020-04-08T02:08:42+00:00,92,1,500,2000,,
1,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-20T11:40:07+00:00,3,1,200,1000,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,russian,1,spanish,2,,,,,,,,,,,,,2020-04-20T09:22:56+00:00,157,1,330,700,82,C1
0,JP,japanese,7,,,,,,,,,,,,,,,bengali,2,english,3,other,1,,,,,,,,,,,,,2020-04-24T03:25:46+00:00,78,1,800,1300,,
1,GB,english,7,,,,,,,,,,,,,,,french,4,german,1,,,,,,,,,,,,,,,2020-04-10T10:36:45+00:00,130,1,400,1200,,
1,GR,english,6,greek,7,,,,,,,,,,,,,french,3,other,1,portuguese,2,spanish,2,,,,,,,,,,,2020-04-30T11:32:11+00:00,37,1,100,600,,
1,CA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-28T11:36:16+00:00,135,1,400,800,,
0,UG,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-14T03:00:37+00:00,63,1,450,900,,
1,DZ,arabic,7,french,7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-06-10T10:51:29+00:00,17,1,100,500,,
0,IR,english,6,,,,,,,,,,,,,,,german,4,other,1,persian(farsi),7,,,,,,,,,,,,,2020-04-16T08:14:22+00:00,45,1,100,800,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,4,spanish,2,,,,,,,,,,,,,,,2020-04-14T09:40:54+00:00,175,1,300,800,,
0,CN,chinese,7,,,,,,,,,,,,,,,english,5,portuguese,5,spanish,3,,,,,,,,,,,,,2020-04-08T03:01:53+00:00,205,1,599,1199,,
1,UA,english,7,,,,,,,,,,,,,,,french,3,german,2,other,1,russian,7,,,,,,,,,,,2020-05-07T11:26:02+00:00,25,1,3000,6000,,
0,GB,english,7,,,,,,,,,,,,,,,french,2,indonesian,2,spanish,3,,,,,,,,,,,,,2020-04-09T11:02:14+00:00,232,1,900,1200,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-04-30T07:53:17+00:00,38,1,400,999,,
0,GB,english,7,,,,,,,,,,,,,,,spanish,1,,,,,,,,,,,,,,,,,2020-05-13T03:01:04+00:00,82,0,800,1300,,
0,AU,english,7,,,,,,,,,,,,,,,german,2,russian,1,spanish,4,,,,,,,,,,,,,2020-05-05T09:12:55+00:00,49,1,400,1300,,
1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-09T07:28:17+00:00,335,1,600,950,,
1,JP,japanese,7,,,,,,,,,,,,,,,danish,1,english,4,other,1,,,,,,,,,,,,,2020-04-22T06:57:44+00:00,114,1,400,1150,,
0,ZA,afrikaans,7,english,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-17T07:12:08+00:00,87,1,350,1100,,
0,US,english,7,,,,,,,,,,,,,,,hindi,2,other,1,,,,,,,,,,,,,,,2020-04-10T07:44:16+00:00,55,1,200,1200,,
0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,zulu,1,,,,,,,,,,,,,,,2020-04-27T11:50:22+00:00,217,1,400,1000,,
1,IE,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-04-30T07:55:09+00:00,157,1,500,1200,,
1,RU,english,6,,,,,,,,,,,,,,,german,3,italian,1,russian,7,,,,,,,,,,,,,2020-04-07T13:25:18+00:00,129,1,400,1150,,
1,RU,english,6,russian,7,,,,,,,,,,,,,german,4,spanish,2,,,,,,,,,,,,,,,2020-05-08T10:48:27+00:00,157,1,300,700,,
1,BW,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-14T08:02:36+00:00,37,1,100,800,,
0,ES,english,6,spanish,7,,,,,,,,,,,,,french,3,russian,1,,,,,,,,,,,,,,,2020-04-13T14:27:38+00:00,214,1,800,1450,,
0,MK,english,6,,,,,,,,,,,,,,,macedonian,7,other,1,,,,,,,,,,,,,,,2020-04-09T07:28:45+00:00,29,1,500,1300,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-04-21T14:25:49+00:00,103,1,300,800,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,german,2,,,,,,,,,,,,,,,2020-06-08T03:34:42+00:00,8,1,200,600,,
1,US,english,7,,,,,,,,,,,,,,,french,3,japanese,2,,,,,,,,,,,,,,,2020-05-07T03:25:04+00:00,178,1,650,1100,,
0,ES,spanish,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-20T06:10:48+00:00,128,1,450,1060,,
0,RU,english,6,russian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12T03:22:22+00:00,2,1,400,800,,
1,US,english,7,,,,,,,,,,,,,,,other,1,persian(farsi),7,,,,,,,,,,,,,,,2020-04-17T06:10:45+00:00,432,1,100,800,,
0,ZA,english,7,,,,,,,,,,,,,,,spanish,1,xhosa,6,,,,,,,,,,,,,,,2020-04-15T05:09:13+00:00,48,1,500,1100,,
0,GB,english,7,,,,,,,,,,,,,,,french,3,german,1,italian,5,other,1,,,,,,,,,,,2020-05-19T11:01:54+00:00,3,1,100,2000,,
0,GB,english,7,,,,,,,,,,,,,,,dutch,1,french,2,german,1,other,1,spanish,1,welsh,1,,,,,,,2020-04-17T10:41:55+00:00,411,1,700,2000,,
1,GB,english,7,spanish,6,,,,,,,,,,,,,german,3,other,1,portuguese,2,,,,,,,,,,,,,2020-05-12T11:37:13+00:00,176,1,600,1200,,
1,RU,english,6,russian,7,,,,,,,,,,,,,german,1,polish,2,spanish,1,ukrainian,3,,,,,,,,,,,2020-05-11T07:20:13+00:00,4,1,400,800,,
1,ID,chinese,6,english,6,indonesian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T07:21:31+00:00,94,1,300,680,,
0,PE,spanish,7,,,,,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2020-04-24T03:34:53+00:00,13,1,350,800,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,other,1,sotho,5,tsonga(xitsonga),2,tswana,5,venda,2,xhosa,4,zulu,4,,,2020-05-14T11:21:15+00:00,36,1,150,699,,
1,PH,english,6,,,,,,,,,,,,,,,filipino(tagalog),7,other,1,,,,,,,,,,,,,,,2020-05-18T11:47:13+00:00,11,1,100,400,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,4,italian,4,polish,2,,,,,,,,,,,2020-05-04T03:12:41+00:00,18,1,500,1500,,
0,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-04T07:33:09+00:00,23,1,500,1100,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-04T02:23:53+00:00,58,1,300,1000,,
0,ZA,afrikaans,7,english,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-15T07:21:13+00:00,7,1,200,1000,,
0,BE,english,6,french,7,spanish,6,,,,,,,,,,,dutch,4,italian,1,portuguese,3,,,,,,,,,,,,,2020-05-25T11:38:17+00:00,79,1,500,800,,
0,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2020-05-12T09:42:51+00:00,64,1,800,1200,,
0,JP,japanese,7,,,,,,,,,,,,,,,english,4,thai,3,,,,,,,,,,,,,,,2020-05-08T07:38:14+00:00,10,1,500,1200,,
1,GB,english,7,,,,,,,,,,,,,,,german,3,spanish,3,,,,,,,,,,,,,,,2020-05-11T07:22:37+00:00,107,0,500,1000,,
0,CU,spanish,7,,,,,,,,,,,,,,,english,5,french,6,japanese,2,other,1,russian,1,,,,,,,,,2020-04-28T12:20:52+00:00,41,1,400,1000,,
1,GB,english,7,,,,,,,,,,,,,,,french,1,other,1,,,,,,,,,,,,,,,2020-05-11T11:40:44+00:00,75,1,300,1000,,
0,PH,english,7,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2020-05-04T07:41:01+00:00,63,1,200,800,,
1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-07T03:22:19+00:00,61,1,600,1200,,
1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-11T03:43:38+00:00,44,1,200,430,,
0,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-05T11:32:25+00:00,102,1,100,1000,,
0,IE,english,7,gaelic(irish),7,spanish,6,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-14T11:11:49+00:00,38,1,500,2200,,
0,US,english,7,,,,,,,,,,,,,,,indonesian,3,other,1,,,,,,,,,,,,,,,2020-05-04T04:03:16+00:00,99,1,400,1188,,
0,AU,english,7,,,,,,,,,,,,,,,chinese(other),2,spanish,1,,,,,,,,,,,,,,,2020-05-14T03:45:23+00:00,59,1,100,1400,,
0,FR,french,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-24T16:22:55+00:00,254,1,700,1600,,
1,CA,french,7,,,,,,,,,,,,,,,catalan,1,english,7,german,1,hungarian,2,italian,2,spanish,3,,,,,,,2020-04-21T07:23:18+00:00,56,1,350,800,,
1,IT,german,6,italian,7,,,,,,,,,,,,,english,5,french,3,portuguese,4,russian,3,spanish,4,,,,,,,,,2020-05-12T11:39:20+00:00,54,1,400,1200,,
1,GB,english,7,welsh,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-24T10:48:39+00:00,77,1,530,1100,,
1,DE,german,7,,,,,,,,,,,,,,,english,5,french,3,spanish,3,,,,,,,,,,,,,2020-05-13T11:46:35+00:00,133,1,700,1000,,
0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,6,,,,,,,,,,,,,,,,,2020-05-11T03:42:35+00:00,4,1,100,800,,
1,US,english,7,,,,,,,,,,,,,,,italian,7,thai,6,,,,,,,,,,,,,,,2020-05-14T11:19:40+00:00,189,1,400,800,,
1,TN,arabic,7,arabic(maghrebi),7,,,,,,,,,,,,,english,2,french,3,,,,,,,,,,,,,,,2020-04-30T02:23:58+00:00,19,1,300,500,,
0,HU,english,6,hungarian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-24T07:22:17+00:00,8,1,400,1000,,
0,KR,korean,7,,,,,,,,,,,,,,,english,6,russian,4,vietnamese,2,,,,,,,,,,,,,2020-05-08T07:33:54+00:00,167,1,800,1600,,
1,FI,finnish,7,swedish,6,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-06-08T11:38:23+00:00,36,1,400,1000,,
1,FR,french,7,,,,,,,,,,,,,,,english,5,korean,2,,,,,,,,,,,,,,,2020-05-15T03:59:14+00:00,119,1,100,1200,,
1,KR,korean,7,,,,,,,,,,,,,,,english,5,french,4,,,,,,,,,,,,,,,2020-05-08T03:25:12+00:00,54,1,800,1300,,
0,GB,english,7,,,,,,,,,,,,,,,czech,7,italian,1,spanish,4,,,,,,,,,,,,,2020-05-11T11:49:59+00:00,94,1,300,800,,
1,FR,french,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-05-07T07:14:55+00:00,36,1,500,1200,,
0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-05-13T07:09:37+00:00,75,1,500,1300,,
1,MX,german,6,spanish,7,,,,,,,,,,,,,english,5,italian,1,signlanguage(other),2,,,,,,,,,,,,,2020-05-12T03:33:54+00:00,69,1,500,1200,,
0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,6,,,,,,,,,,,,,,,2020-05-12T04:06:46+00:00,107,0,100,1300,,
1,MY,chinese,7,english,6,,,,,,,,,,,,,chinese(cantonese),7,chinese(hokkien),7,malay,5,spanish,2,,,,,,,,,,,2020-05-15T07:20:07+00:00,35,1,300,800,,
1,FR,french,7,,,,,,,,,,,,,,,english,5,other,1,portuguese,1,spanish,4,,,,,,,,,,,2020-05-06T11:31:03+00:00,243,1,200,900,,
0,CA,english,7,,,,,,,,,,,,,,,french,4,portuguese,2,spanish,5,,,,,,,,,,,,,2020-05-12T04:06:17+00:00,145,1,600,1200,,
1,DE,german,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-14T07:32:18+00:00,142,0,300,1120,,
1,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,cebuano,7,other,1,,,,,,,,,,,,,,,2020-05-12T04:08:28+00:00,218,1,200,400,,
1,PH,english,6,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2020-05-12T07:52:47+00:00,68,1,400,800,,
0,IT,english,6,italian,7,spanish,6,,,,,,,,,,,other,1,russian,4,,,,,,,,,,,,,,,2020-05-12T07:32:36+00:00,133,1,600,1000,,
0,GB,english,7,,,,,,,,,,,,,,,french,6,portuguese,3,,,,,,,,,,,,,,,2020-05-15T10:57:27+00:00,46,1,300,1500,,
1,JP,english,6,japanese,7,,,,,,,,,,,,,chinese,1,german,1,spanish,1,,,,,,,,,,,,,2020-05-06T11:28:48+00:00,99,1,300,1000,,
1,CN,chinese,7,,,,,,,,,,,,,,,chinese(other),7,english,5,,,,,,,,,,,,,,,2020-06-09T09:48:46+00:00,1,1,100,500,,
1,KZ,french,6,russian,7,,,,,,,,,,,,,english,6,italian,3,spanish,3,,,,,,,,,,,,,2020-06-03T10:49:47+00:00,17,1,300,800,,
1,AT,austriangerman,7,german,7,,,,,,,,,,,,,english,6,french,4,russian,3,,,,,,,,,,,,,2020-05-15T07:30:49+00:00,17,1,100,1500,,
1,CM,french,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-15T03:17:31+00:00,7,1,200,1000,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-07T07:11:48+00:00,45,1,400,1100,,
1,PK,urdu,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-05-21T11:29:59+00:00,6,1,200,500,,
1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-14T07:49:36+00:00,26,1,500,1100,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,2,,,,,,,,,,,,,,,,,2020-05-07T07:08:58+00:00,24,1,1000,1000,,
0,CZ,czech,7,english,6,,,,,,,,,,,,,french,3,german,5,russian,4,spanish,4,swedish,2,,,,,,,,,2020-05-27T11:14:49+00:00,31,1,100,1100,,
1,RS,serbian,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-22T07:16:22+00:00,6,1,200,600,,
0,IR,persian(farsi),7,,,,,,,,,,,,,,,armenian,1,english,3,turkish,1,,,,,,,,,,,,,2020-05-22T10:43:24+00:00,14,1,300,1000,,
0,IR,persian(farsi),7,,,,,,,,,,,,,,,arabic,1,english,5,french,1,german,1,turkish,7,,,,,,,,,2020-06-15T08:22:47+00:00,0,1,300,800,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2020-05-12T09:39:38+00:00,119,1,400,900,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,french,4,,,,,,,,,,,,,,,2020-05-08T10:44:41+00:00,86,1,599,1499,,
1,MY,japanese,6,,,,,,,,,,,,,,,chinese,3,english,7,malay,7,other,1,,,,,,,,,,,2020-05-14T11:19:02+00:00,29,1,300,1200,,
1,CZ,czech,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-19T07:18:37+00:00,42,1,200,500,,
0,UA,english,6,greek,6,russian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-21T11:19:48+00:00,0,1,200,1500,,
1,KR,korean,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-08T07:31:31+00:00,59,1,600,1100,,
0,DE,english,6,german,7,spanish,6,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-11T11:52:17+00:00,127,1,1100,2400,,
1,SE,swedish,7,,,,,,,,,,,,,,,chinese,2,english,6,,,,,,,,,,,,,,,2020-05-19T07:16:47+00:00,36,1,750,1500,,
1,IT,english,6,french,6,italian,7,spanish,6,,,,,,,,,german,5,,,,,,,,,,,,,,,,,2020-05-12T11:42:06+00:00,111,1,100,1000,,
1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-19T07:23:06+00:00,47,1,500,800,,
1,KR,korean,7,,,,,,,,,,,,,,,english,1,,,,,,,,,,,,,,,,,2020-05-08T07:33:20+00:00,52,1,500,1000,,
1,KR,korean,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-07T07:11:20+00:00,84,1,200,1080,,
1,ES,catalan,7,spanish,7,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-25T03:36:39+00:00,32,1,900,1500,,
0,RS,croatian,7,english,6,german,6,serbian,7,,,,,,,,,bosnian,7,italian,3,other,1,romanian,2,spanish,3,,,,,,,,,2020-05-13T11:40:27+00:00,80,1,250,900,,
1,PH,cebuano,7,english,6,filipino(tagalog),7,,,,,,,,,,,other,1,waray,7,,,,,,,,,,,,,,,2020-05-13T03:15:46+00:00,52,1,210,499,,
0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,6,,,,,,,,,,,,,,,2020-05-18T11:45:22+00:00,53,1,100,2000,,
1,IN,english,6,hindi,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-25T11:33:36+00:00,23,1,200,600,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-06T03:24:10+00:00,162,1,300,1000,,
1,IE,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2020-05-18T08:27:56+00:00,33,1,125,795,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,portuguese,3,,,,,,,,,,,,,,,2020-05-11T03:42:57+00:00,70,1,300,800,,
1,US,english,7,,,,,,,,,,,,,,,korean,3,spanish,5,,,,,,,,,,,,,,,2020-05-14T03:40:25+00:00,83,1,500,1500,,
1,DE,german,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-22T03:33:37+00:00,53,1,300,1300,,
1,US,english,7,,,,,,,,,,,,,,,korean,3,,,,,,,,,,,,,,,,,2020-05-18T03:45:24+00:00,224,1,500,1100,,
0,GR,german,6,greek,7,spanish,6,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-19T10:58:14+00:00,26,1,800,1800,,
1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-19T07:22:03+00:00,154,0,200,800,,
1,AM,armenian,7,russian,7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-28T09:18:42+00:00,3,1,100,700,,
1,FR,french,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-05-28T09:22:41+00:00,18,1,200,800,,
1,FR,french,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2020-05-13T11:37:35+00:00,55,1,200,1500,,
1,HT,english,6,french,7,haitiancreole,7,,,,,,,,,,,italian,1,other,1,portuguese,6,spanish,5,,,,,,,,,,,2020-06-04T10:53:00+00:00,15,1,250,600,,
0,RU,english,6,,,,,,,,,,,,,,,russian,7,spanish,2,,,,,,,,,,,,,,,2020-06-15T11:47:48+00:00,0,1,100,900,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,russian,1,spanish,1,,,,,,,,,,,,,2020-06-01T11:41:54+00:00,3,1,300,1000,,
1,GR,english,6,greek,7,,,,,,,,,,,,,hungarian,2,other,1,russian,4,ukrainian,4,,,,,,,,,,,2020-05-14T07:31:46+00:00,21,1,375,925,,
1,JP,japanese,7,,,,,,,,,,,,,,,ainu,1,arabic,1,english,6,norwegian,1,,,,,,,,,,,2020-05-14T07:35:14+00:00,16,1,555,1111,,
0,VN,vietnamese,7,,,,,,,,,,,,,,,english,5,french,4,korean,2,,,,,,,,,,,,,2020-05-28T09:15:46+00:00,21,1,500,1000,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-06-02T09:49:54+00:00,32,1,100,400,,
1,MM,burmese,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-18T08:13:34+00:00,3,1,500,1000,,
1,IN,hindi,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-22T03:34:01+00:00,2,1,300,700,,
1,HR,croatian,7,english,6,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-06-03T08:04:52+00:00,8,1,300,600,,
