User_ID,Is_Tutor,Country ID,1stTeaching Language,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
7196591,0,FR,french,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-08T10:50:26+00:00,74,0,600,1000,,
7197077,1,ES,catalan,7,english,6,spanish,7,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2020-04-27T03:12:51+00:00,35,1,400,1100,,
7199267,0,GB,english,7,,,,,,,,,,,,,,,french,2,italian,4,,,,,,,,,,,,,,,2020-04-08T02:08:42+00:00,92,1,500,2000,,
7199841,1,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-20T11:40:07+00:00,3,1,200,1000,,
7200262,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,russian,1,spanish,2,,,,,,,,,,,,,2020-04-20T09:22:56+00:00,157,1,330,700,82,C1
7200427,0,JP,japanese,7,,,,,,,,,,,,,,,bengali,2,english,3,other,1,,,,,,,,,,,,,2020-04-24T03:25:46+00:00,78,1,800,1300,,
7200877,1,GB,english,7,,,,,,,,,,,,,,,french,4,german,1,,,,,,,,,,,,,,,2020-04-10T10:36:45+00:00,130,1,400,1200,,
7201033,1,GR,english,6,greek,7,,,,,,,,,,,,,french,3,other,1,portuguese,2,spanish,2,,,,,,,,,,,2020-04-30T11:32:11+00:00,37,1,100,600,,
7201561,1,CA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-28T11:36:16+00:00,135,1,400,800,,
7202320,0,UG,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-14T03:00:37+00:00,63,1,450,900,,
7203246,1,DZ,arabic,7,french,7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-06-10T10:51:29+00:00,17,1,100,500,,
7204033,0,IR,english,6,,,,,,,,,,,,,,,german,4,other,1,persian(farsi),7,,,,,,,,,,,,,2020-04-16T08:14:22+00:00,45,1,100,800,,
7204564,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,spanish,2,,,,,,,,,,,,,,,2020-04-14T09:40:54+00:00,175,1,300,800,,
7204946,0,CN,chinese,7,,,,,,,,,,,,,,,english,5,portuguese,5,spanish,3,,,,,,,,,,,,,2020-04-08T03:01:53+00:00,205,1,599,1199,,
7205470,1,UA,english,7,,,,,,,,,,,,,,,french,3,german,2,other,1,russian,7,,,,,,,,,,,2020-05-07T11:26:02+00:00,25,1,3000,6000,,
7206773,0,GB,english,7,,,,,,,,,,,,,,,french,2,indonesian,2,spanish,3,,,,,,,,,,,,,2020-04-09T11:02:14+00:00,232,1,900,1200,,
7208674,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-04-30T07:53:17+00:00,38,1,400,999,,
7208827,0,GB,english,7,,,,,,,,,,,,,,,spanish,1,,,,,,,,,,,,,,,,,2020-05-13T03:01:04+00:00,82,0,800,1300,,
7209060,0,AU,english,7,,,,,,,,,,,,,,,german,2,russian,1,spanish,4,,,,,,,,,,,,,2020-05-05T09:12:55+00:00,49,1,400,1300,,
7209282,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-09T07:28:17+00:00,335,1,600,950,,
7209599,1,JP,japanese,7,,,,,,,,,,,,,,,danish,1,english,4,other,1,,,,,,,,,,,,,2020-04-22T06:57:44+00:00,114,1,400,1150,,
7209631,0,ZA,afrikaans,7,english,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-17T07:12:08+00:00,87,1,350,1100,,
7209705,0,US,english,7,,,,,,,,,,,,,,,hindi,2,other,1,,,,,,,,,,,,,,,2020-04-10T07:44:16+00:00,55,1,200,1200,,
7210517,0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,zulu,1,,,,,,,,,,,,,,,2020-04-27T11:50:22+00:00,217,1,400,1000,,
7210722,1,IE,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-04-30T07:55:09+00:00,157,1,500,1200,,
7211074,1,RU,english,6,,,,,,,,,,,,,,,german,3,italian,1,russian,7,,,,,,,,,,,,,2020-04-07T13:25:18+00:00,129,1,400,1150,,
7211549,1,RU,english,6,russian,7,,,,,,,,,,,,,german,4,spanish,2,,,,,,,,,,,,,,,2020-05-08T10:48:27+00:00,157,1,300,700,,
7211898,1,BW,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-14T08:02:36+00:00,37,1,100,800,,
7212193,0,ES,english,6,spanish,7,,,,,,,,,,,,,french,3,russian,1,,,,,,,,,,,,,,,2020-04-13T14:27:38+00:00,214,1,800,1450,,
7212601,0,MK,english,6,,,,,,,,,,,,,,,macedonian,7,other,1,,,,,,,,,,,,,,,2020-04-09T07:28:45+00:00,29,1,500,1300,,
7213073,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-04-21T14:25:49+00:00,103,1,300,800,,
7213298,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,german,2,,,,,,,,,,,,,,,2020-06-08T03:34:42+00:00,8,1,200,600,,
7214058,1,US,english,7,,,,,,,,,,,,,,,french,3,japanese,2,,,,,,,,,,,,,,,2020-05-07T03:25:04+00:00,178,1,650,1100,,
7214235,0,ES,spanish,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-20T06:10:48+00:00,128,1,450,1060,,
7214645,0,RU,english,6,russian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12T03:22:22+00:00,2,1,400,800,,
7214797,1,US,english,7,,,,,,,,,,,,,,,other,1,persian(farsi),7,,,,,,,,,,,,,,,2020-04-17T06:10:45+00:00,432,1,100,800,,
7215579,0,ZA,english,7,,,,,,,,,,,,,,,spanish,1,xhosa,6,,,,,,,,,,,,,,,2020-04-15T05:09:13+00:00,48,1,500,1100,,
7216116,0,GB,english,7,,,,,,,,,,,,,,,french,3,german,1,italian,5,other,1,,,,,,,,,,,2020-05-19T11:01:54+00:00,3,1,100,2000,,
7216989,0,GB,english,7,,,,,,,,,,,,,,,dutch,1,french,2,german,1,other,1,spanish,1,welsh,1,,,,,,,2020-04-17T10:41:55+00:00,411,1,700,2000,,
7217146,1,GB,english,7,spanish,6,,,,,,,,,,,,,german,3,other,1,portuguese,2,,,,,,,,,,,,,2020-05-12T11:37:13+00:00,176,1,600,1200,,
7219744,1,RU,english,6,russian,7,,,,,,,,,,,,,german,1,polish,2,spanish,1,ukrainian,3,,,,,,,,,,,2020-05-11T07:20:13+00:00,4,1,400,800,,
7223074,1,ID,chinese,6,english,6,indonesian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T07:21:31+00:00,94,1,300,680,,
7227025,0,PE,spanish,7,,,,,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2020-04-24T03:34:53+00:00,13,1,350,800,,
7227640,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,other,1,sotho,5,tsonga(xitsonga),2,tswana,5,venda,2,xhosa,4,zulu,4,,,2020-05-14T11:21:15+00:00,36,1,150,699,,
7227999,1,PH,english,6,,,,,,,,,,,,,,,filipino(tagalog),7,other,1,,,,,,,,,,,,,,,2020-05-18T11:47:13+00:00,11,1,100,400,,
7228138,0,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,4,italian,4,polish,2,,,,,,,,,,,2020-05-04T03:12:41+00:00,18,1,500,1500,,
7228283,0,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-04T07:33:09+00:00,23,1,500,1100,,
7228325,0,ES,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-04T02:23:53+00:00,58,1,300,1000,,
7228327,0,ZA,afrikaans,7,english,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-15T07:21:13+00:00,7,1,200,1000,,
7228735,0,BE,english,6,french,7,spanish,6,,,,,,,,,,,dutch,4,italian,1,portuguese,3,,,,,,,,,,,,,2020-05-25T11:38:17+00:00,79,1,500,800,,
7229519,0,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2020-05-12T09:42:51+00:00,64,1,800,1200,,
7231755,0,JP,japanese,7,,,,,,,,,,,,,,,english,4,thai,3,,,,,,,,,,,,,,,2020-05-08T07:38:14+00:00,10,1,500,1200,,
7233204,1,GB,english,7,,,,,,,,,,,,,,,german,3,spanish,3,,,,,,,,,,,,,,,2020-05-11T07:22:37+00:00,107,0,500,1000,,
7233217,0,CU,spanish,7,,,,,,,,,,,,,,,english,5,french,6,japanese,2,other,1,russian,1,,,,,,,,,2020-04-28T12:20:52+00:00,41,1,400,1000,,
7233500,1,GB,english,7,,,,,,,,,,,,,,,french,1,other,1,,,,,,,,,,,,,,,2020-05-11T11:40:44+00:00,75,1,300,1000,,
7233880,0,PH,english,7,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2020-05-04T07:41:01+00:00,63,1,200,800,,
7233963,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-07T03:22:19+00:00,61,1,600,1200,,
7234847,1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-11T03:43:38+00:00,44,1,200,430,,
7235150,0,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-05T11:32:25+00:00,102,1,100,1000,,
7235334,0,IE,english,7,gaelic(irish),7,spanish,6,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-14T11:11:49+00:00,38,1,500,2200,,
7236785,0,US,english,7,,,,,,,,,,,,,,,indonesian,3,other,1,,,,,,,,,,,,,,,2020-05-04T04:03:16+00:00,99,1,400,1188,,
7236790,0,AU,english,7,,,,,,,,,,,,,,,chinese(other),2,spanish,1,,,,,,,,,,,,,,,2020-05-14T03:45:23+00:00,59,1,100,1400,,
7237631,0,FR,french,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-24T16:22:55+00:00,254,1,700,1600,,
7237721,1,CA,french,7,,,,,,,,,,,,,,,catalan,1,english,7,german,1,hungarian,2,italian,2,spanish,3,,,,,,,2020-04-21T07:23:18+00:00,56,1,350,800,,
7237744,1,IT,german,6,italian,7,,,,,,,,,,,,,english,5,french,3,portuguese,4,russian,3,spanish,4,,,,,,,,,2020-05-12T11:39:20+00:00,54,1,400,1200,,
7238054,1,GB,english,7,welsh,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-24T10:48:39+00:00,77,1,530,1100,,
7238751,1,DE,german,7,,,,,,,,,,,,,,,english,5,french,3,spanish,3,,,,,,,,,,,,,2020-05-13T11:46:35+00:00,133,1,700,1000,,
7239377,0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,6,,,,,,,,,,,,,,,,,2020-05-11T03:42:35+00:00,4,1,100,800,,
7239847,1,US,english,7,,,,,,,,,,,,,,,italian,7,thai,6,,,,,,,,,,,,,,,2020-05-14T11:19:40+00:00,189,1,400,800,,
7240925,1,TN,arabic,7,arabic(maghrebi),7,,,,,,,,,,,,,english,2,french,3,,,,,,,,,,,,,,,2020-04-30T02:23:58+00:00,19,1,300,500,,
7242685,0,HU,english,6,hungarian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-24T07:22:17+00:00,8,1,400,1000,,
7242755,0,KR,korean,7,,,,,,,,,,,,,,,english,6,russian,4,vietnamese,2,,,,,,,,,,,,,2020-05-08T07:33:54+00:00,167,1,800,1600,,
7243049,1,FI,finnish,7,swedish,6,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-06-08T11:38:23+00:00,36,1,400,1000,,
7243134,1,FR,french,7,,,,,,,,,,,,,,,english,5,korean,2,,,,,,,,,,,,,,,2020-05-15T03:59:14+00:00,119,1,100,1200,,
7244643,1,KR,korean,7,,,,,,,,,,,,,,,english,5,french,4,,,,,,,,,,,,,,,2020-05-08T03:25:12+00:00,54,1,800,1300,,
7245323,0,GB,english,7,,,,,,,,,,,,,,,czech,7,italian,1,spanish,4,,,,,,,,,,,,,2020-05-11T11:49:59+00:00,94,1,300,800,,
7247679,1,FR,french,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-05-07T07:14:55+00:00,36,1,500,1200,,
7248348,0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-05-13T07:09:37+00:00,75,1,500,1300,,
7250587,1,MX,german,6,spanish,7,,,,,,,,,,,,,english,5,italian,1,signlanguage(other),2,,,,,,,,,,,,,2020-05-12T03:33:54+00:00,69,1,500,1200,,
7252218,0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,6,,,,,,,,,,,,,,,2020-05-12T04:06:46+00:00,107,0,100,1300,,
7258056,1,MY,chinese,7,english,6,,,,,,,,,,,,,chinese(cantonese),7,chinese(hokkien),7,malay,5,spanish,2,,,,,,,,,,,2020-05-15T07:20:07+00:00,35,1,300,800,,
7260366,1,FR,french,7,,,,,,,,,,,,,,,english,5,other,1,portuguese,1,spanish,4,,,,,,,,,,,2020-05-06T11:31:03+00:00,243,1,200,900,,
7263648,0,CA,english,7,,,,,,,,,,,,,,,french,4,portuguese,2,spanish,5,,,,,,,,,,,,,2020-05-12T04:06:17+00:00,145,1,600,1200,,
7264639,1,DE,german,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-14T07:32:18+00:00,142,0,300,1120,,
7266613,1,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,cebuano,7,other,1,,,,,,,,,,,,,,,2020-05-12T04:08:28+00:00,218,1,200,400,,
7267518,1,PH,english,6,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2020-05-12T07:52:47+00:00,68,1,400,800,,
7267701,0,IT,english,6,italian,7,spanish,6,,,,,,,,,,,other,1,russian,4,,,,,,,,,,,,,,,2020-05-12T07:32:36+00:00,133,1,600,1000,,
7268242,0,GB,english,7,,,,,,,,,,,,,,,french,6,portuguese,3,,,,,,,,,,,,,,,2020-05-15T10:57:27+00:00,46,1,300,1500,,
7270689,1,JP,english,6,japanese,7,,,,,,,,,,,,,chinese,1,german,1,spanish,1,,,,,,,,,,,,,2020-05-06T11:28:48+00:00,99,1,300,1000,,
7272231,1,CN,chinese,7,,,,,,,,,,,,,,,chinese(other),7,english,5,,,,,,,,,,,,,,,2020-06-09T09:48:46+00:00,1,1,100,500,,
7272865,1,KZ,french,6,russian,7,,,,,,,,,,,,,english,6,italian,3,spanish,3,,,,,,,,,,,,,2020-06-03T10:49:47+00:00,17,1,300,800,,
7275236,1,AT,austriangerman,7,german,7,,,,,,,,,,,,,english,6,french,4,russian,3,,,,,,,,,,,,,2020-05-15T07:30:49+00:00,17,1,100,1500,,
7279455,1,CM,french,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-15T03:17:31+00:00,7,1,200,1000,,
7280247,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-07T07:11:48+00:00,45,1,400,1100,,
7280746,1,PK,urdu,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-05-21T11:29:59+00:00,6,1,200,500,,
7283959,1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-14T07:49:36+00:00,26,1,500,1100,,
7284595,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,2,,,,,,,,,,,,,,,,,2020-05-07T07:08:58+00:00,24,1,1000,1000,,
7286524,0,CZ,czech,7,english,6,,,,,,,,,,,,,french,3,german,5,russian,4,spanish,4,swedish,2,,,,,,,,,2020-05-27T11:14:49+00:00,31,1,100,1100,,
7289819,1,RS,serbian,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-22T07:16:22+00:00,6,1,200,600,,
7294791,0,IR,persian(farsi),7,,,,,,,,,,,,,,,armenian,1,english,3,turkish,1,,,,,,,,,,,,,2020-05-22T10:43:24+00:00,14,1,300,1000,,
7295839,0,IR,persian(farsi),7,,,,,,,,,,,,,,,arabic,1,english,5,french,1,german,1,turkish,7,,,,,,,,,2020-06-15T08:22:47+00:00,0,1,300,800,,
7298279,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2020-05-12T09:39:38+00:00,119,1,400,900,,
7298321,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,french,4,,,,,,,,,,,,,,,2020-05-08T10:44:41+00:00,86,1,599,1499,,
7302893,1,MY,japanese,6,,,,,,,,,,,,,,,chinese,3,english,7,malay,7,other,1,,,,,,,,,,,2020-05-14T11:19:02+00:00,29,1,300,1200,,
7304705,1,CZ,czech,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-19T07:18:37+00:00,42,1,200,500,,
7311162,0,UA,english,6,greek,6,russian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-21T11:19:48+00:00,0,1,200,1500,,
7311409,1,KR,korean,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-08T07:31:31+00:00,59,1,600,1100,,
7311631,0,DE,english,6,german,7,spanish,6,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-11T11:52:17+00:00,127,1,1100,2400,,
7313572,1,SE,swedish,7,,,,,,,,,,,,,,,chinese,2,english,6,,,,,,,,,,,,,,,2020-05-19T07:16:47+00:00,36,1,750,1500,,
7315349,1,IT,english,6,french,6,italian,7,spanish,6,,,,,,,,,german,5,,,,,,,,,,,,,,,,,2020-05-12T11:42:06+00:00,111,1,100,1000,,
7318633,1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-19T07:23:06+00:00,47,1,500,800,,
7319676,1,KR,korean,7,,,,,,,,,,,,,,,english,1,,,,,,,,,,,,,,,,,2020-05-08T07:33:20+00:00,52,1,500,1000,,
7322797,1,KR,korean,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-07T07:11:20+00:00,84,1,200,1080,,
7323868,1,ES,catalan,7,spanish,7,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-25T03:36:39+00:00,32,1,900,1500,,
7326050,0,RS,croatian,7,english,6,german,6,serbian,7,,,,,,,,,bosnian,7,italian,3,other,1,romanian,2,spanish,3,,,,,,,,,2020-05-13T11:40:27+00:00,80,1,250,900,,
7326602,1,PH,cebuano,7,english,6,filipino(tagalog),7,,,,,,,,,,,other,1,waray,7,,,,,,,,,,,,,,,2020-05-13T03:15:46+00:00,52,1,210,499,,
7328878,0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,6,,,,,,,,,,,,,,,2020-05-18T11:45:22+00:00,53,1,100,2000,,
7329339,1,IN,english,6,hindi,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-25T11:33:36+00:00,23,1,200,600,,
7332653,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-06T03:24:10+00:00,162,1,300,1000,,
7334537,1,IE,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2020-05-18T08:27:56+00:00,33,1,125,795,,
7340485,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,portuguese,3,,,,,,,,,,,,,,,2020-05-11T03:42:57+00:00,70,1,300,800,,
7343676,1,US,english,7,,,,,,,,,,,,,,,korean,3,spanish,5,,,,,,,,,,,,,,,2020-05-14T03:40:25+00:00,83,1,500,1500,,
7347201,1,DE,german,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-22T03:33:37+00:00,53,1,300,1300,,
7348776,1,US,english,7,,,,,,,,,,,,,,,korean,3,,,,,,,,,,,,,,,,,2020-05-18T03:45:24+00:00,224,1,500,1100,,
7349960,0,GR,german,6,greek,7,spanish,6,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-19T10:58:14+00:00,26,1,800,1800,,
7351867,1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-19T07:22:03+00:00,154,0,200,800,,
7352535,1,AM,armenian,7,russian,7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-28T09:18:42+00:00,3,1,100,700,,
7352568,1,FR,french,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-05-28T09:22:41+00:00,18,1,200,800,,
7353849,1,FR,french,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2020-05-13T11:37:35+00:00,55,1,200,1500,,
7354261,1,HT,english,6,french,7,haitiancreole,7,,,,,,,,,,,italian,1,other,1,portuguese,6,spanish,5,,,,,,,,,,,2020-06-04T10:53:00+00:00,15,1,250,600,,
7355961,0,RU,english,6,,,,,,,,,,,,,,,russian,7,spanish,2,,,,,,,,,,,,,,,2020-06-15T11:47:48+00:00,0,1,100,900,,
7357680,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,russian,1,spanish,1,,,,,,,,,,,,,2020-06-01T11:41:54+00:00,3,1,300,1000,,
7358355,1,GR,english,6,greek,7,,,,,,,,,,,,,hungarian,2,other,1,russian,4,ukrainian,4,,,,,,,,,,,2020-05-14T07:31:46+00:00,21,1,375,925,,
7363756,1,JP,japanese,7,,,,,,,,,,,,,,,ainu,1,arabic,1,english,6,norwegian,1,,,,,,,,,,,2020-05-14T07:35:14+00:00,16,1,555,1111,,
7366389,0,VN,vietnamese,7,,,,,,,,,,,,,,,english,5,french,4,korean,2,,,,,,,,,,,,,2020-05-28T09:15:46+00:00,21,1,500,1000,,
7369975,1,CN,chinese,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-06-02T09:49:54+00:00,32,1,100,400,,
7370054,1,MM,burmese,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-18T08:13:34+00:00,3,1,500,1000,,
7370074,1,IN,hindi,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-22T03:34:01+00:00,2,1,300,700,,
7370223,1,HR,croatian,7,english,6,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-06-03T08:04:52+00:00,8,1,300,600,,
7370354,1,ZA,english,7,,,,,,,,,,,,,,,other,6,,,,,,,,,,,,,,,,,2020-05-13T07:09:07+00:00,103,1,350,850,,
7370463,1,DE,german,7,polish,7,english,6,,,,,,,,,,,other,1,spanish,2,,,,,,,,,,,,,,,2020-06-09T11:00:53+00:00,29,1,500,1000,,
7375683,1,BE,dutch,7,french,6,,,,,,,,,,,,,english,6,flemish,7,other,1,russian,2,spanish,5,,,,,,,,,2020-05-11T07:23:51+00:00,106,1,250,950,,
7375753,1,EE,english,6,estonian,7,,,,,,,,,,,,,chinese,2,german,3,swedish,1,,,,,,,,,,,,,2020-06-05T10:53:22+00:00,19,1,300,850,,
7376283,1,IL,hebrew,7,,,,,,,,,,,,,,,english,6,other,1,spanish,5,,,,,,,,,,,,,2020-05-27T07:02:09+00:00,9,1,400,1200,,
7378158,1,CA,english,7,french,6,,,,,,,,,,,,,greek,5,other,1,,,,,,,,,,,,,,,2020-05-14T03:44:54+00:00,108,1,700,1100,,
7379588,0,DE,english,7,german,7,,,,,,,,,,,,,portuguese,2,spanish,2,,,,,,,,,,,,,,,2020-05-12T04:01:49+00:00,150,1,800,1200,,
7381652,1,ES,catalan,7,spanish,7,,,,,,,,,,,,,english,4,french,5,german,1,greek,1,,,,,,,,,,,2020-06-01T07:47:38+00:00,13,1,453,1000,,
7384625,0,JP,japanese,7,,,,,,,,,,,,,,,english,4,mongolian,1,,,,,,,,,,,,,,,2020-05-13T03:20:27+00:00,135,1,300,1500,,
7385002,1,FR,french,7,,,,,,,,,,,,,,,arabic(maghrebi),1,english,4,italian,4,other,1,,,,,,,,,,,2020-05-20T07:07:58+00:00,86,1,200,700,,
7386511,1,DZ,french,6,,,,,,,,,,,,,,,arabic,7,english,3,other,1,,,,,,,,,,,,,2020-06-08T11:36:34+00:00,25,1,300,600,,
7387476,1,TZ,swahili,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-21T11:11:12+00:00,28,1,100,600,,
7389689,1,FR,french,7,,,,,,,,,,,,,,,english,5,japanese,2,,,,,,,,,,,,,,,2020-05-19T11:03:17+00:00,92,1,400,900,,
7390132,1,SK,czech,7,english,6,slovak,7,,,,,,,,,,,arabic,1,french,4,,,,,,,,,,,,,,,2020-05-25T08:21:58+00:00,50,1,400,1100,,
7391326,1,FR,french,7,,,,,,,,,,,,,,,english,4,portuguese,4,spanish,6,,,,,,,,,,,,,2020-05-26T09:21:33+00:00,25,1,300,1200,,
7406959,1,FR,french,7,,,,,,,,,,,,,,,english,5,italian,4,spanish,4,,,,,,,,,,,,,2020-05-29T03:17:06+00:00,59,1,400,1000,,
7408821,1,BJ,french,7,,,,,,,,,,,,,,,other,1,portuguese,6,spanish,3,,,,,,,,,,,,,2020-06-01T07:40:14+00:00,2,0,500,800,,
7410332,1,FR,french,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-05-27T11:16:44+00:00,8,1,100,1800,,
7411289,1,MA,french,7,,,,,,,,,,,,,,,arabic,7,english,4,,,,,,,,,,,,,,,2020-05-22T10:38:54+00:00,114,1,200,400,,
7414752,1,FR,french,7,,,,,,,,,,,,,,,chinese,1,english,6,spanish,4,,,,,,,,,,,,,2020-05-26T11:06:49+00:00,83,1,500,1200,,
7416197,1,ID,english,6,indonesian,7,javanese,7,,,,,,,,,,,arabic,1,chinese,1,japanese,1,malay,6,russian,1,spanish,1,,,,,,,2020-05-26T08:51:31+00:00,12,1,300,650,,
7417129,0,DE,german,7,,,,,,,,,,,,,,,arabic,3,chinese,1,english,6,french,2,georgian,1,other,1,russian,2,,,,,2020-06-02T03:20:29+00:00,12,1,1200,2500,,
7418249,1,FR,french,7,spanish,7,,,,,,,,,,,,,arabic(maghrebi),3,english,3,italian,4,portuguese,4,,,,,,,,,,,2020-05-26T01:51:17+00:00,27,1,700,1100,,
7423076,1,IN,english,6,hindi,7,sanskrit,6,telugu,7,,,,,,,,,german,1,other,1,urdu,3,,,,,,,,,,,,,2020-05-28T09:17:48+00:00,11,1,100,500,,
7425596,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,4,,,,,,,,,,,,,,,2020-06-01T11:43:02+00:00,9,1,200,800,,
7427268,0,JP,japanese,7,,,,,,,,,,,,,,,english,2,other,1,portuguese,2,,,,,,,,,,,,,2020-05-25T10:43:10+00:00,29,1,300,800,,
